职位,薪酬,城市,公司名称,公司类型,公司规模（人）,公司经营方向,发布日期
嵌入式软件工程师,0.5-1万/月,广州-海珠区,广州零六光电设备有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,1.5-3万/月,杭州-临安区,万马奔腾新能源产业集团有限公司,上市公司,500-1000人,新能源,08-15
软件工程师（惠州工作）,1-1.8万/月,惠州-仲恺区,深圳市联君科技股份有限公司,民营公司,50-150人,机械/设备/重工,08-15
高级软件开发工程师,1.8-2.5万/月,珠海-珠海高新区,珠海市金锐电力科技有限公司,民营公司,少于50人,电气/电力/水利,08-15
嵌入式软件工程师,0.8-1.5万/月,深圳-宝安区,深圳市汉欣诺电子有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
.NET软件开发工程师,1-1.5万/月,深圳-南山区,深圳市轩辕条码技术有限公司,民营公司,50-150人,计算机软件,08-15
机器视觉软件工程师,1.5-3万/月,深圳-宝安区,深圳市兴禾自动化股份有限公司,民营公司,500-1000人,机械/设备/重工,08-15
嵌入式软件工程师,1.5-2.5万/月,深圳-宝安区,格睿通智能科技（深圳）有限公司,国企,50-150人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,1.5-2.5万/月,深圳-福田区,深圳市东方时通科技发展有限公司,民营公司,50-150人,医疗设备/器械,08-15
嵌入式软件工程师,1-2万/月,杭州-余杭区,杭州魔点科技有限公司,民营公司,150-500人,计算机服务(系统、数据服务、维修),08-15
C#软件开发工程师,0.8-1.5万/月,深圳-龙华区,深圳市金龙锋科技有限公司,民营公司,少于50人,计算机软件,08-15
Java后端软件工程师,1-1.5万/月,深圳-南山区,北京中置科技有限公司,民营公司,50-150人,互联网/电子商务,08-15
软件工程师,6-9千/月,苏州-工业园区,苏州新世纪儿童医院有限公司,民营公司,150-500人,医疗/护理/卫生,08-15
嵌入式软件工程师（驱动）,1-3万/月,上海-闵行区,上海匠岩智能科技有限公司,民营公司,150-500人,计算机软件,08-15
软件工程师,1-1.5万/月,南京-栖霞区,南京高华科技股份有限公司,民营公司,150-500人,仪器仪表/工业自动化,08-15
Linux软件工程师,1.5-2万/月,北京,北京智芯微电子科技有限公司,国企,500-1000人,电子技术/半导体/集成电路,08-15
诚聘软件工程师,6-8千/月,成都-郫都区,四川科斯特自动化设备有限公司,民营公司,少于50人,机械/设备/重工,08-15
软件工程师,0.5-1万/月,沈阳-于洪区,沈阳航科瑞祥科技有限公司,民营公司,少于50人,计算机软件,08-15
电子软件工程师,4.5-6千/月,沈阳,沈阳辉浩科技有限公司,民营公司,150-500人,互联网/电子商务,08-15
嵌入式软件开发工程师,1.5-2.5万/月,上海-徐汇区,瀚湄信息科技（上海）有限公司,创业公司,少于50人,医疗设备/器械,08-15
C/C++ 软件工程师（主机加固）,1-2.2万/月,西安-雁塔区,北京优炫软件股份有限公司,民营公司,1000-5000人,计算机软件,08-15
软件工程师,1.5-3万/月,上海,上海朗仕电子设备有限公司,外资（欧美）,150-500人,仪器仪表/工业自动化,08-15
高级嵌入式软件开发工程师,2-4万/月,上海-浦东新区,深圳天地宽视信息科技有限公司上海分公司,民营公司,500-1000人,电子技术/半导体/集成电路,08-15
软件开发工程师,1-1.5万/月,杭州-西湖区,杭州奔月科技有限公司,民营公司,50-150人,机械/设备/重工,08-15
嵌入式软件工程师,0.9-1.6万/月,广州,广州广有通信设备有限公司,国企,150-500人,通信/电信/网络设备,08-15
高级软件工程师,30-40万/年,苏州-相城区,苏州振畅智能科技有限公司,民营公司,50-150人,计算机软件,08-15
JAVA高级软件开发工程师（互联网）,1.5-1.8万/月,广州,广州天源信息科技股份有限公司,民营公司,50-150人,计算机软件,08-15
自动化软件工程师,0.8-1.6万/月,北京-海淀区,西克麦哈克中国,外资（欧美）,150-500人,仪器仪表/工业自动化,08-15
软件开发工程师,12-20万/年,成都,成都优仿科技有限公司,民营公司,少于50人,计算机软件,08-15
软件工程师,0.8-1万/月,北京,中国国际电子商务有限公司,事业单位,500-1000人,互联网/电子商务,08-15
控制软件工程师,1.5-2万/月,上海-浦东新区,上海微创医疗机器人（集团）股份有限公司,合资,500-1000人,医疗设备/器械,08-15
视觉软件工程师,1.5-3万/月,深圳-光明区,深圳市博林鑫实业有限公司,民营公司,50-150人,机械/设备/重工,08-15
软件工程师,1-3万/月,深圳-龙岗区,深圳市省油灯网络科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
QT（C++方向）软件工程师,0.8-1.3万/月,广州-黄埔区,施德朗（广州）电气科技有限公司,外资（非欧美）,50-150人,电子技术/半导体/集成电路,08-15
高级软件开发工程师,1-1.8万/月,无锡-梁溪区,软科动力信息技术无锡有限公司,民营公司,少于50人,计算机软件,08-15
嵌入式软件工程师/单片机工程师,0.5-1.2万/月,广州-黄埔区,广州芯朋科技有限公司,民营公司,少于50人,通信/电信/网络设备,08-15
软件工程师,1.4-2万/月,上海-长宁区,蔚海光学仪器（上海）有限公司,外资（欧美）,50-150人,仪器仪表/工业自动化,08-15
嵌入式软件工程师,1-3万/月,上海-闵行区,上海朔尚电子科技有限公司,民营公司,50-150人,通信/电信/网络设备,08-15
软件工程师,0.6-1.2万/月,大连-甘井子区,大连连城数控机器股份有限公司,上市公司,500-1000人,机械/设备/重工,08-15
相干光模块软件开发工程师,3-4万/月,深圳-宝安区,深圳市易飞扬通信技术有限公司,民营公司,500-1000人,通信/电信/网络设备,08-15
嵌入式软件开发工程师（MCU方向）,1-1.8万/月,成都,成都运达科技股份有限公司,上市公司,500-1000人,计算机软件,08-15
软件工程师,1-1.5万/月,成都-高新区,成都斯普奥汀科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,0.8-1.5万/月,济南-高新区,济南腾越电子有限公司,上市公司,50-150人,电子技术/半导体/集成电路,08-15
Java高级软件工程师,1-1.5万/月,上海-闵行区,上海耀亚信息科技有限公司,民营公司,少于50人,计算机软件,08-15
对日软件工程师（正社员）,2.5-3万/月,上海,吉本软件（上海）有限公司,外资（非欧美）,50-150人,计算机软件,08-15
嵌入式软件工程师 (周未双休),0.8-1.3万/月,深圳-福田区,深圳亦深电子有限公司,民营公司,少于50人,家具/家电/玩具/礼品,08-15
软件开发工程师,1-1.5万/月,北京,北京航天爱锐科技有限责任公司,国企,150-500人,航天/航空,08-15
软件工程师,0.8-1万/月,广州-番禺区,广州阿路比电子科技有限公司,合资,少于50人,电子技术/半导体/集成电路,08-15
软件工程师,1-1.5万/月,东莞-长安镇,东莞景丰塑胶制品有限公司,民营公司,1000-5000人,原材料和加工,08-15
软件工程师,0.6-1.5万/月,西安-高新技术产业开发区,西安天成益邦电子科技有限公司,民营公司,150-500人,计算机硬件,08-15
.net软件开发工程师,0.8-1.5万/月,无锡,无锡企创信息技术有限公司,民营公司,少于50人,计算机软件,08-15
Java软件开发工程师,6-8千/月,天津-南开区,天津市万合伟业信息技术发展有限公司,民营公司,少于50人,互联网/电子商务,08-15
软件工程师,0.6-1.5万/月,上海-松江区,炫途储能科技（上海）有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
高级软件工程师,30-45万/年,上海-浦东新区,上海朱光亚战略科技研究院,事业单位,50-150人,学术/科研,08-15
Android framework软件开发工程师,2-2.5万/月,杭州-余杭区,杭州昼光科技有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,12-24万/年,武汉-武汉经济开发区,十堰车仪电子科技有限公司,民营公司,150-500人,仪器仪表/工业自动化,08-15
软件工程师,1.2-1.6万/月,深圳-宝安区,深圳市汇影科技有限公司,创业公司,少于50人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,0.9-1.8万/月,重庆-南岸区,重庆美顺电子科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
应用软件开发工程师（Windows/Android/Linux/IOS）,1.5-2.5万/月,南京,南京沁恒微电子股份有限公司,民营公司,150-500人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,1.5-2.5万/月,南京-浦口区,南京康友医疗科技有限公司,合资,150-500人,医疗设备/器械,08-15
高薪诚聘软件工程师.net,0.8-1万/月,济南-高新区,山东上正信息科技有限公司,民营公司,50-150人,计算机软件,08-15
软件开发工程师   五险一金,0.6-1.2万/月,宿迁,江苏宏芯亿泰智能装备有限公司,民营公司,50-150人,仪器仪表/工业自动化,08-15
嵌入式软件工程师,1.5-2万/月,南京-雨花台区,宜矽源半导体南京有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
单片机软件工程师,1-1.5万/月,深圳-南山区,深圳市品思达科技有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
java软件工程师,1.5-2万/月,深圳-龙华区,中安创科（深圳）技术有限公司,民营公司,少于50人,计算机软件,08-15
上位机软件工程师,1.5-2.5万/月,深圳-宝安区,深圳优迪生物技术有限公司,民营公司,50-150人,医疗设备/器械,08-15
软件工程师.net   东方捷码,1-1.5万/月,北京,中国物品编码中心,事业单位,150-500人,政府/公共事业,08-15
C++软件工程师,1-1.5万/月,上海-浦东新区,上海纳轩电子科技有限公司,民营公司,少于50人,通信/电信/网络设备,08-15
嵌入式软件工程师,0.8-2万/月,东莞-松山湖区,东莞市创明福兴电子科技有限公司,民营公司,150-500人,新能源,08-15
单片机软件开发工程师,0.8-1.5万/月,西安-雁塔区,西安海联石化科技有限公司,民营公司,少于50人,仪器仪表/工业自动化,08-15
嵌入式软件工程师,0.6-1.2万/月,天津-河西区,天津富瑞福莱科技发展有限公司,民营公司,少于50人,仪器仪表/工业自动化,08-15
QT软件开发工程师,0.8-1.5万/月,北京-海淀区,北京时代亿信科技股份有限公司,民营公司,150-500人,计算机软件,08-15
上位机软件工程师,1-1.5万/月,上海-闵行区,上海轩田工业设备有限公司,民营公司,150-500人,机械/设备/重工,08-15
ASP.NET软件工程师,1-3万/月,深圳-宝安区,深圳市俊海思创科技开发有限公司,民营公司,少于50人,计算机软件,08-15
软件工程师（监理）,4.5-6千/月,青岛-崂山区,山东正中信息技术股份有限公司青岛分公司,国企,少于50人,计算机软件,08-15
嵌入式软件工程师,0.7-1.2万/月,武汉-洪山区,武汉迪凯光电科技有限公司,民营公司,少于50人,仪器仪表/工业自动化,08-15
软件开发工程师,0.5-1万/月,东莞-凤岗镇,东莞市优蝶软件有限公司,民营公司,少于50人,计算机软件,08-15
嵌入式软件工程师,0.6-1.2万/月,江门-蓬江区,江门市蒙德电气股份有限公司,上市公司,150-500人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,0.6-1万/月,潍坊,浙江三青环保科技有限公司,民营公司,50-150人,环保,08-15
软件工程师,1-2.5万/月,长沙-雨花区,长沙优来电子科技有限公司,民营公司,50-150人,汽车,08-15
软件开发工程师,0.8-1万/月,合肥-蜀山区,合肥泰达光电科技有限公司,民营公司,少于50人,仪器仪表/工业自动化,08-15
软件工程师,20-40万/年,杭州-上城区,杭州安誉科技有限公司,民营公司,50-150人,医疗设备/器械,08-15
嵌入式软件开发工程师,1-1.5万/月,温州,浙江锦佳汽车零部件有限公司,民营公司,150-500人,汽车,08-15
软件工程师（MES）,0.8-1.5万/月,上海-松江区,上海奇灏特自动化工程有限公司,民营公司,50-150人,仪器仪表/工业自动化,08-15
软件工程师,6-8千/月,常州-天宁区,常州公路运输集团有限公司,民营公司,1000-5000人,交通/运输/物流,08-15
嵌入式软件开发工程师,1-2万/月,南京,南京亚电电力自动化有限公司,民营公司,150-500人,电气/电力/水利,08-15
高级软件工程师（.net/C/C++）,20-30万/年,上海-闵行区,上海汇像信息技术有限公司,民营公司,50-150人,仪器仪表/工业自动化,08-15
软件开发工程师,1-1.5万/月,北京-昌平区,艾吉泰康生物科技（北京）有限公司,民营公司,50-150人,制药/生物工程,08-15
.NET开发工程师/软件工程师,0.7-1.2万/月,苏州,瑞泰信息技术有限公司,民营公司,150-500人,计算机软件,08-15
软件工程师（底薪6K+五险+双休）,6-8千/月,武汉,武汉市海维鑫科技有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
Java中级软件工程师,1-1.5万/月,北京-昌平区,北京安富通科技有限公司,民营公司,少于50人,计算机软件,08-15
软件工程师/嵌入式软件工程师,1-2万/月,深圳-龙华区,深圳市极光尔沃科技股份有限公司,民营公司,150-500人,仪器仪表/工业自动化,08-15
电子软件工程师,0.6-2万/月,宁波,宁波秉航科技集团有限公司,外资（欧美）,1000-5000人,家具/家电/玩具/礼品,08-15
C#/C#开发工程师/软件工程师,1-2万/月,上海-闵行区,上海佑创信息工程有限公司,民营公司,少于50人,计算机软件,08-15
嵌入式软件工程师,1-1.5万/月,深圳-南山区,深圳市迈普视通科技有限公司,民营公司,150-500人,电子技术/半导体/集成电路,08-15
软件工程师,0.5-1.5万/月,南宁,广西峰和云启文化投资有限公司,创业公司,50-150人,房地产,08-15
Android/安卓 软件开发工程师,1.4-2.2万/月,深圳-南山区,深圳市智能体科技有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,0.8-1.5万/月,苏州,苏州工业园区慧鱼科技有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,1-2万/月,广州-黄埔区,广州信位通讯科技有限公司,民营公司,50-150人,通信/电信/网络设备,08-15
电子软件工程师-Senior Software Engineer,15-20万/年,青岛,尼得科电机（青岛）有限公司,外资（欧美）,500-1000人,机械/设备/重工,08-15
单片机软件工程师(双休，包吃包住),0.5-1万/月,东莞,东莞市美派电子科技有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
软件工程师,0.8-2万/月,泰州,江苏世冠自动化设备有限公司,民营公司,50-150人,仪器仪表/工业自动化,08-15
GIS软件开发工程师/五险一金/周末双休,0.7-1.4万/月,广州-天河区,广东绘宇智能勘测科技有限公司,上市公司,500-1000人,计算机服务(系统、数据服务、维修),08-15
嵌入式软件工程师,1.5-2万/月,深圳,深圳市友宏科技有限公司,民营公司,150-500人,电子技术/半导体/集成电路,08-15
高级嵌入式软件工程师,1.5-2.5万/月,南京-鼓楼区,南京荣飞科技股份有限公司,民营公司,50-150人,计算机软件,08-15
高级软件工程师 (C#方向),1-2万/月,西安-碑林区,陕西长通科技有限公司,民营公司,少于50人,计算机软件,08-15
软件工程师（C/C++）可应届生,0.8-1.2万/月,苏州-工业园区,中磊电子（苏州）有限公司,外资（非欧美）,1000-5000人,通信/电信/网络设备,08-15
软件开发工程师（急聘）,0.9-1.3万/月,长沙,百令信息科技（上海）有限公司,民营公司,50-150人,互联网/电子商务,08-15
Java中高级软件工程师,0.8-1.5万/月,南京-秦淮区,南京炬塔信息技术有限公司,民营公司,少于50人,计算机软件,08-15
NX高级软件工程师,1.5-2万/月,武汉-洪山区,武汉华锋惠众科技有限公司,民营公司,少于50人,计算机软件,08-15
C/C++软件开发工程师（Linux),1-1.5万/月,武汉-江夏区,武汉华工安鼎信息技术有限责任公司,国企,50-150人,计算机软件,08-15
JAVA软件工程师,1-2万/月,上海-浦东新区,上海清裔钲商务咨询有限公司,合资,少于50人,计算机软件,08-15
java 软件开发工程师,0.6-1.2万/月,无锡,无锡安真通科技有限公司,民营公司,50-150人,计算机软件,08-15
嵌入式软件工程师,1.2-1.8万/月,深圳-宝安区,深圳市轻生活科技有限公司,民营公司,50-150人,互联网/电子商务,08-15
高级JAVA软件开发工程师,1-2万/月,上海-浦东新区,上海问世信息科技有限公司,创业公司,50-150人,通信/电信运营、增值服务,08-15
Android软件工程师,1-2万/月,上海-普陀区,上海耀斑信息科技有限公司,民营公司,少于50人,计算机软件,08-15
单片机/嵌入式软件工程师,1-1.6万/月,上海-松江区,真诺测量仪表（上海）有限公司,外资（欧美）,500-1000人,仪器仪表/工业自动化,08-15
安卓应用软件开发工程师,0.8-1.5万/月,南京-雨花台区,南京方新智能科技有限公司,民营公司,少于50人,计算机软件,08-15
软件开发工程师,1-1.5万/月,苏州,苏州晟成光伏设备有限公司,上市公司,500-1000人,机械/设备/重工,08-15
软件工程师,5-6.5千/月,苏州-吴江区,群光电子(苏州)有限公司,外资（非欧美）,10000人以上,电子技术/半导体/集成电路,08-15
JAVA软件工程师,0.8-1万/月,西安,西安凯虹电子科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
C++软件工程师,0.7-1万/月,武汉-洪山区,武汉市瑞思信息技术有限公司,民营公司,50-150人,计算机软件,08-15
机器视觉软件工程师,1.2-2万/月,深圳-龙华区,深圳市佳康捷科技有限公司,民营公司,50-150人,仪器仪表/工业自动化,08-15
嵌入式软件开发工程师,1-2万/月,深圳-南山区,深圳市微科通讯设备有限公司,民营公司,150-500人,通信/电信/网络设备,08-15
java软件开发工程师,0.9-1.3万/月,西安-高新技术产业开发区,威发（西安）软件有限公司,外资（非欧美）,150-500人,计算机软件,08-15
软件工程师,0.5-1.2万/月,合肥,安徽汇智信息技术有限公司,民营公司,50-150人,计算机软件,08-15
高级软件工程师(C#),0.8-1.5万/月,深圳,傲讯全通科技（深圳）有限公司,外资（非欧美）,50-150人,计算机软件,08-15
嵌入式软件工程师,1.2-2.4万/月,深圳-龙岗区,深圳市明日实业有限责任公司,上市公司,150-500人,电子技术/半导体/集成电路,08-15
Java软件工程师（Java Software Engineer）,1.5-1.8万/月,上海-徐汇区,上海途程旅游咨询有限公司,外资（欧美）,50-150人,计算机软件,08-15
JAVA软件工程师,0.7-1.2万/月,广州-番禺区,广州市科进计算机技术有限公司,外资（非欧美）,150-500人,计算机软件,08-15
单片机软件工程师,0.8-1.5万/月,深圳,深圳市美力高集团有限公司,民营公司,150-500人,多元化业务集团公司,08-15
软件工程师(PC）,1-1.5万/月,苏州,苏州慧捷自动化科技有限公司,民营公司,少于50人,仪器仪表/工业自动化,08-15
Android系统驱动软件工程师,10-15万/年,上海-闵行区,上海甲金通信科技有限公司,民营公司,50-150人,通信/电信/网络设备,08-15
软件工程师（电机控制）,1-1.5万/月,南京-江宁区,南京飞洋汽车电子有限责任公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
软件工程师,1-1.5万/月,苏州,嘉基电子科技（苏州）有限公司,合资,1000-5000人,电子技术/半导体/集成电路,08-15
VB软件工程师,0.7-1.4万/月,广州-天河区,货宝宝网络科技有限公司,民营公司,50-150人,互联网/电子商务,08-15
C++软件工程师/界面开发工程师,1.1-2万/月,南京-江北新区,江苏霆升科技有限公司,民营公司,少于50人,医疗设备/器械,08-15
软件工程师（包吃住）,0.8-1.8万/月,深圳-宝安区,方博科技（深圳）有限公司,民营公司,50-150人,仪器仪表/工业自动化,08-15
嵌入式软件工程师,0.8-1万/月,成都-高新区,成都恩普生医疗科技有限公司,民营公司,50-150人,医疗设备/器械,08-15
嵌入式软件工程师(IoT),1.2-1.6万/月,广州,广州博冠光电科技股份有限公司,上市公司,150-500人,电子技术/半导体/集成电路,08-15
机器视觉工程师（软件工程师）,1-3万/月,广州-增城区,广州华研精密机械股份有限公司,民营公司,150-500人,机械/设备/重工,08-15
嵌入式软件工程师(黄埔区香雪）,0.7-1.4万/月,广州-黄埔区,炬力北方微电子有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
超前燃热电控软件工程师,2-3.9万/月,青岛,海尔智家股份有限公司,上市公司,10000人以上,家具/家电/玩具/礼品,08-15
应用软件开发工程师 C,1.5-2万/月,杭州-滨江区,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,通信/电信/网络设备,08-15
西门子数字化工业 软件工程师（北京/西安）,1.5-2万/月,北京-朝阳区,西门子（中国）有限公司 - 工业业务领域,,,仪器仪表/工业自动化,08-15
Windows软件开发工程师,25-40万/年,上海-闵行区,微软（中国）有限公司,,500-1000人,计算机软件,08-15
高级嵌入式软件工程师（Linux平台）,,深圳,伊顿（中国）投资有限公司(EATON),外资（欧美）,10000人以上,多元化业务集团公司,08-15
JAVA软件开发工程师,10-15万/年,苏州,苏州松下生产科技有限公司,外资（非欧美）,500-1000人,机械/设备/重工,08-15
Software Engineer/软件工程师G00559,,深圳-宝安区,法雷奥汽车内部控制（深圳）有限公司,外资（欧美）,1000-5000人,汽车,08-15
仪器软件工程师,0.8-1.4万/月,深圳-盐田区,深圳华大基因科技有限公司,民营公司,5000-10000人,制药/生物工程,08-15
手机软件开发工程师,1.2-2.4万/月,武汉-洪山区,广州多益网络股份有限公司,民营公司,1000-5000人,网络游戏,08-15
高级/资深Video视频软件工程师41274829,2-4万/月,杭州-滨江区,展讯科技(杭州)有限公司,国企,150-500人,电子技术/半导体/集成电路,08-15
IT软件工程师（ERP),1.3-1.8万/月,广州,广州数控设备有限公司,民营公司,1000-5000人,机械/设备/重工,08-15
C软件开发工程师(无线协议）,1.5-2万/月,西安,大唐移动通信设备有限公司西安分公司,国企,1000-5000人,通信/电信/网络设备,08-15
c/c++软件开发工程师,0.8-2.2万/月,上海,沈机（上海）智能系统研发设计有限公司,国企,150-500人,电子技术/半导体/集成电路,08-15
软件开发工程师,1-2万/月,西安,中译语通科技（陕西）有限公司,国企,50-150人,计算机服务(系统、数据服务、维修),08-15
.NET高级软件工程师,1-1.5万/月,武汉-武昌区,上海欣电信息技术有限公司,民营公司,少于50人,计算机软件,08-15
软件开发工程师,0.5-1万/月,中山,中山贤邦制衣厂有限公司,外资（非欧美）,500-1000人,服装/纺织/皮革,08-15
软件工程师,0.8-1万/月,宁波,晟铭电子（宁波）有限公司,外企代表处,1000-5000人,计算机硬件,08-15
光模块软件工程师,0.8-1万/月,武汉-江夏区,武汉永信丰科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
软件开发工程师,6-8千/月,深圳-光明区,释能信息科技（深圳）有限公司,合资,少于50人,计算机软件,08-15
嵌入式软件工程师,1.2-2.5万/月,镇江-润州区,江苏兆能电子有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
嵌入式Linux软件工程师,1-1.5万/月,深圳-宝安区,深圳市欧立科技有限公司,民营公司,50-150人,计算机软件,08-15
高级嵌入式软件开发工程师,1.5-2万/月,合肥-高新区,合肥异构域数字技术有限公司,民营公司,50-150人,计算机软件,08-15
嵌入式软件工程师,1-1.7万/月,南京-玄武区,苏州东纳电子科技有限公司南京分公司,外资（非欧美）,少于50人,计算机硬件,08-15
PLC软件工程师 电器工程师,0.8-1万/月,常熟,苏州德赛斯日用品有限公司,民营公司,50-150人,服装/纺织/皮革,08-15
软件工程师,1-1.5万/月,苏州-工业园区,洪恩流体科技有限公司,民营公司,150-500人,建筑/建材/工程,08-15
高级软件工程师,1-1.5万/月,南京-江宁区,南京伯睿生命科学研究院有限公司,民营公司,少于50人,学术/科研,08-15
软件工程师,0.6-1.2万/月,保定,伯泰克汽车电子（芜湖）有限公司,外资（非欧美）,150-500人,汽车零配件,08-15
Java软件工程师,0.7-1万/月,盐城,立铠精密科技（盐城）有限公司,上市公司,10000人以上,电子技术/半导体/集成电路,08-15
上位机软件工程师（C#/C++）,1.3-1.8万/月,深圳-宝安区,深圳橙子自动化有限公司,民营公司,150-500人,仪器仪表/工业自动化,08-15
软件工程师,1-1.8万/月,南昌,江西服装学院,非营利组织,500-1000人,教育/培训/院校,08-15
C++软件工程师,1.5-3万/月,北京-海淀区,深圳市紫光同创电子有限公司,民营公司,150-500人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,1-1.5万/月,深圳-宝安区,深圳市芯伍科技有限公司,民营公司,,计算机软件,08-15
C++软件开发工程师,1.3-2万/月,广州-海珠区,广州瑞派医疗器械有限责任公司,民营公司,50-150人,医疗设备/器械,08-15
JAVA 软件工程师,0.8-1万/月,上海-静安区,上海乐盛信息系统有限公司,民营公司,少于50人,计算机软件,08-15
嵌入式软件工程师,1-1.5万/月,苏州-工业园区,苏州云图创智科技有限公司,创业公司,50-150人,机械/设备/重工,08-15
软件工程师,2-4万/月,北京,上海澳华内镜股份有限公司,合资,500-1000人,医疗设备/器械,08-15
C/C++软件开发工程师,0.7-1.2万/月,上海,永凯软件技术（上海）有限公司,外资（欧美）,50-150人,计算机软件,08-15
软件开发工程师,1.5-2万/月,北京-西城区,中经网传媒有限公司,国企,150-500人,文字媒体/出版,08-15
ERP 软件开发工程师,0.5-1万/月,苏州-工业园区,矽品科技（苏州）有限公司,外资（非欧美）,1000-5000人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师-YJ,0.6-1.2万/月,广州,广州东方电科自动化有限公司,民营公司,150-500人,电气/电力/水利,08-15
软件开发工程师,2.5-3万/月,广州-黄埔区,广东卓企智能科技有限公司,民营公司,少于50人,计算机软件,08-15
软件工程师,1-1.5万/月,珠海-珠海高新区,广东新高程智能制造有限公司,民营公司,150-500人,仪器仪表/工业自动化,08-15
嵌入式软件工程师,0.9-1.8万/月,深圳-龙华区,深圳市迪维迅机电技术有限公司,民营公司,50-150人,仪器仪表/工业自动化,08-15
软件工程师,0.8-1万/月,天津,天津先进技术研究院,事业单位,150-500人,计算机软件,08-15
嵌入式软件工程师,1.5-2万/月,郑州-高新区,郑州宇晟汽车产品科技开发有限公司,民营公司,50-150人,汽车,08-15
蓝牙软件开发工程师,1.3-2.5万/月,深圳-南山区,深圳市芯盛世纪科技有限公司,民营公司,50-150人,通信/电信/网络设备,08-15
软件工程师,1.5-2万/月,福州-闽侯县,深圳市路必康实业有限公司,民营公司,150-500人,电子技术/半导体/集成电路,08-15
软件工程师,15-20万/年,宁波-奉化区,宁波波导卫星科技有限公司,民营公司,150-500人,通信/电信/网络设备,08-15
软件工程师,1.5-2万/月,东莞-松山湖区,中晟生物科技（广东）有限公司,民营公司,,计算机软件,08-15
嵌入式软件开发工程师,1.5-2万/月,深圳-南山区,广州融至益教育科技有限公司,民营公司,50-150人,计算机软件,08-15
软件工程师,0.8-1.2万/月,惠州,广东九联科技股份有限公司,上市公司,1000-5000人,电子技术/半导体/集成电路,08-15
C#软件工程师,0.8-1.5万/月,青岛-市北区,青岛四机设备工程有限公司,民营公司,150-500人,机械/设备/重工,08-15
机器人软件开发工程师,1.5-2万/月,无锡-锡山区,苏州助企荣企业信息咨询有限公司,外资（欧美）,,计算机软件,08-15
嵌入式软件工程师,0.8-1万/月,宁波-奉化区,瑞象（宁波）光学科技有限公司,民营公司,少于50人,仪器仪表/工业自动化,08-15
RPA软件开发工程师,6-8千/月,深圳-福田区,深圳市讯科龙网络技术有限公司,外资（非欧美）,50-150人,计算机软件,08-15
软件工程师,1.5-3万/月,深圳-宝安区,深圳市中讯创智科技有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,1-1.5万/月,珠海,珠海一多监测科技有限公司,民营公司,150-500人,电子技术/半导体/集成电路,08-15
软件开发工程师,1-1.5万/月,上海,蓝聪科技（上海）股份有限公司,民营公司,少于50人,计算机软件,08-15
软件开发工程师,1-1.5万/月,深圳-宝安区,深圳市卓翼科技股份有限公司,上市公司,10000人以上,通信/电信/网络设备,08-15
软件工程师,1.5-2.5万/月,长沙-岳麓区,长沙智能驾驶研究院有限公司,合资,150-500人,计算机软件,08-15
软件工程师,6-8千/月,合肥,上海宽宝信息科技有限公司,外资（非欧美）,50-150人,计算机硬件,08-15
C# web 高级软件开发工程师,1.1-2万/月,武汉,保富达科技（武汉）有限公司,外资（欧美）,少于50人,计算机软件,08-15
C端软件工程师,1.5-2万/月,西安-碑林区,中煤科工集团西安研究院有限公司,国企,1000-5000人,学术/科研,08-15
软件开发工程师,10-15万/年,西安-国家民用航天产业基地,西安多维机器视觉检测技术有限公司,民营公司,少于50人,计算机软件,08-15
软件开发工程师,6-8千/月,贵阳,贵阳锐泰电力科技有限公司,民营公司,少于50人,电气/电力/水利,08-15
嵌入式软件工程师,1.5-2万/月,嘉兴,友邦电气（平湖）股份有限公司,民营公司,50-150人,新能源,08-15
